ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
235658_at,6.13E-11,6.72E-12,7.4304,16.29952,1.720288,,
226286_at,6.13E-11,6.72E-12,7.430255,16.29873,1.5755634,ELMOD3,ELMO domain containing 3
228040_at,6.13E-11,6.73E-12,7.430127,16.29802,2.6720924,GLIDR,glioblastoma down-regulated RNA
225373_at,6.14E-11,6.74E-12,7.42985,16.2965,1.912798,C10orf54,chromosome 10 open reading frame 54
241671_x_at,6.21E-11,6.82E-12,7.427577,16.28402,0.6962003,CASC15,cancer susceptibility candidate 15 (non-protein coding)
1556007_s_at,6.23E-11,6.84E-12,-7.427096,16.28138,-2.5552386,CSNK1A1,casein kinase 1 alpha 1
225648_at,6.29E-11,6.90E-12,-7.425446,16.27232,-1.4602208,STK35,serine/threonine kinase 35
240324_at,6.31E-11,6.94E-12,7.424593,16.26764,1.5117182,,
235463_s_at,6.31E-11,6.94E-12,-7.424485,16.26704,-2.8804948,CERS6,ceramide synthase 6
227021_at,6.31E-11,6.94E-12,-7.424448,16.26684,-1.8883646,KDM1B,lysine demethylase 1B
227740_at,6.41E-11,7.05E-12,-7.421598,16.25119,-1.7609708,UHMK1,U2AF homology motif (UHM) kinase 1
222586_s_at,6.41E-11,7.05E-12,-7.421578,16.25108,-1.8584942,OSBPL11,oxysterol binding protein like 11
1556116_s_at,6.43E-11,7.08E-12,7.420927,16.24751,1.6248463,TNPO1,transportin 1
1561545_at,6.49E-11,7.14E-12,7.419346,16.23883,0.4285756,EPN2-AS1,EPN2 antisense RNA 1
218972_at,6.49E-11,7.14E-12,-7.419334,16.23877,-1.8877068,TTC17,tetratricopeptide repeat domain 17
210597_x_at,6.49E-11,7.15E-12,7.419091,16.23744,0.708241,PRB1,proline rich protein BstNI subfamily 1
200944_s_at,6.54E-11,7.20E-12,-7.417875,16.23076,-0.9481872,LOC101927733///HMGN1,uncharacterized LOC101927733///high mobility group nucleosome binding domain 1
225630_at,6.60E-11,7.28E-12,7.416012,16.22054,0.8071573,EEPD1,endonuclease/exonuclease/phosphatase family domain containing 1
204033_at,6.62E-11,7.30E-12,-7.415416,16.21727,-4.4097112,TRIP13,thyroid hormone receptor interactor 13
209203_s_at,6.76E-11,7.46E-12,-7.41156,16.19612,-2.0740898,BICD2,BICD cargo adaptor 2
234495_at,6.76E-11,7.46E-12,7.411558,16.1961,0.7114161,KLK15,kallikrein related peptidase 15
1558142_at,6.83E-11,7.54E-12,7.409686,16.18584,1.2008759,TNRC6B,trinucleotide repeat containing 6B
201670_s_at,6.85E-11,7.56E-12,-7.409122,16.18274,-1.5242164,MARCKS,myristoylated alanine rich protein kinase C substrate
216111_x_at,6.86E-11,7.57E-12,-7.408882,16.18143,-1.2386568,PMS2P3,"PMS1 homolog 2, mismatch repair system component pseudogene 3"
222318_at,6.91E-11,7.63E-12,7.407576,16.17426,0.6253814,ZNF324B,zinc finger protein 324B
202558_s_at,6.94E-11,7.67E-12,-7.406643,16.16915,-2.5549319,HSPA13,heat shock protein family A (Hsp70) member 13
224207_x_at,6.97E-11,7.70E-12,7.405784,16.16444,1.149381,MMP28,matrix metallopeptidase 28
210131_x_at,7.01E-11,7.75E-12,-7.404631,16.15812,-1.3201597,SDHC,succinate dehydrogenase complex subunit C
215507_x_at,7.02E-11,7.76E-12,7.404528,16.15755,0.5051889,RAB22A,"RAB22A, member RAS oncogene family"
201003_x_at,7.02E-11,7.77E-12,-7.404283,16.15621,-1.4118015,TMEM189-UBE2V1///TMEM189///UBE2V2///UBE2V1,TMEM189-UBE2V1 readthrough///transmembrane protein 189///ubiquitin conjugating enzyme E2 V2///ubiquitin conjugating enzyme E2 V1
230352_at,7.03E-11,7.78E-12,-7.403986,16.15458,-2.3967072,PRPS2,phosphoribosyl pyrophosphate synthetase 2
226340_x_at,7.10E-11,7.86E-12,7.402123,16.14437,1.4618808,MIR6859-1///MIR6859-2///LOC101930154///LOC100288778///WASH1///WASH7P///WASH2P///WASH3P,microRNA 6859-1///microRNA 6859-2///WAS protein family homolog 6-like///WAS protein family homolog 1 pseudogene///WAS protein family homolog 1///WAS protein family homolog 7 pseudogene///WAS protein family homolog 2 pseudogene///WAS protein family homolog 3 pseudogene
212746_s_at,7.12E-11,7.88E-12,-7.401765,16.1424,-1.7689473,CEP170P1///CEP170,centrosomal protein 170 pseudogene 1///centrosomal protein 170
225427_s_at,7.22E-11,7.99E-12,-7.399155,16.1281,-1.2760244,NAXE,NAD(P)HX epimerase
211758_x_at,7.25E-11,8.03E-12,-7.398417,16.12405,-1.3028754,TXNDC9,thioredoxin domain containing 9
223264_at,7.26E-11,8.05E-12,-7.397913,16.12129,-1.2894346,MESDC1,mesoderm development candidate 1
230472_at,7.27E-11,8.06E-12,7.397669,16.11995,5.4352699,IRX1,iroquois homeobox 1
236116_at,7.27E-11,8.06E-12,7.397619,16.11968,1.1462341,,
222625_s_at,7.33E-11,8.13E-12,-7.396203,16.11192,-1.5552515,NDE1,nudE neurodevelopment protein 1
212316_at,7.34E-11,8.15E-12,-7.395701,16.10917,-2.4755585,NUP210,nucleoporin 210
223941_at,7.40E-11,8.21E-12,7.394336,16.10169,0.562507,FBXO24,F-box protein 24
1553011_at,7.40E-11,8.21E-12,7.394263,16.10129,0.4700829,TAF1L,TATA-box binding protein associated factor 1 like
224761_at,7.43E-11,8.26E-12,-7.393361,16.09635,-1.4135059,GNA13,G protein subunit alpha 13
218482_at,7.48E-11,8.30E-12,-7.392322,16.09065,-1.535044,ENY2,"ENY2, transcription and export complex 2 subunit"
209058_at,7.48E-11,8.31E-12,7.392161,16.08977,1.0442985,EDF1,endothelial differentiation related factor 1
225398_at,7.51E-11,8.35E-12,7.391343,16.08529,1.2860818,RPUSD4,RNA pseudouridylate synthase domain containing 4
212581_x_at,7.56E-11,8.41E-12,-7.390031,16.0781,-1.1708013,GAPDH,glyceraldehyde-3-phosphate dehydrogenase
204275_at,7.65E-11,8.51E-12,-7.387864,16.06624,-1.9084695,CAPN15,calpain 15
224320_s_at,7.69E-11,8.55E-12,-7.387004,16.06153,-2.1134474,MCM8,minichromosome maintenance 8 homologous recombination repair factor
227988_s_at,7.75E-11,8.63E-12,-7.385417,16.05284,-1.7653503,VPS13A,vacuolar protein sorting 13 homolog A
208335_s_at,7.80E-11,8.69E-12,7.384212,16.04623,4.7180411,ACKR1,atypical chemokine receptor 1 (Duffy blood group)
209841_s_at,7.82E-11,8.71E-12,7.383808,16.04402,1.6654629,LRRN3,leucine rich repeat neuronal 3
1557263_s_at,7.86E-11,8.75E-12,7.38288,16.03894,1.9086404,LOC102724814,uncharacterized LOC102724814
1557814_a_at,7.87E-11,8.77E-12,7.382444,16.03655,1.6119603,,
1554464_a_at,7.89E-11,8.79E-12,-7.38203,16.03429,-3.0327621,CRTAP,cartilage associated protein
228191_at,7.91E-11,8.81E-12,-7.38158,16.03183,-1.861604,FLVCR1,feline leukemia virus subgroup C cellular receptor 1
235812_at,7.91E-11,8.82E-12,-7.381535,16.03158,-1.1079696,CNEP1R1,CTD nuclear envelope phosphatase 1 regulatory subunit 1
208910_s_at,8.04E-11,8.97E-12,-7.37851,16.01502,-1.9724344,C1QBP,complement C1q binding protein
234414_at,8.05E-11,8.98E-12,7.378243,16.01356,0.5625582,NUTM2G///NUTM2F,NUT family member 2G///NUT family member 2F
218547_at,8.09E-11,9.03E-12,7.377224,16.00798,1.6037196,DHDDS,dehydrodolichyl diphosphate synthase subunit
201167_x_at,8.23E-11,9.19E-12,-7.374053,15.99063,-2.095415,ARHGDIA,Rho GDP dissociation inhibitor alpha
203016_s_at,8.24E-11,9.21E-12,-7.373766,15.98906,-2.5777429,SSX2IP,SSX family member 2 interacting protein
217815_at,8.27E-11,9.24E-12,-7.373077,15.98529,-1.1834566,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit"
225644_at,8.29E-11,9.26E-12,-7.37266,15.983,-1.9914182,CCDC117,coiled-coil domain containing 117
207172_s_at,8.33E-11,9.31E-12,-7.37174,15.97797,-4.1002812,CDH11,cadherin 11
216380_x_at,8.34E-11,9.32E-12,7.371485,15.97658,1.1421577,,
231879_at,8.34E-11,9.33E-12,-7.37138,15.976,-4.958595,COL12A1,collagen type XII alpha 1 chain
219565_at,8.48E-11,9.49E-12,-7.368269,15.95898,-1.5343523,CYP20A1,cytochrome P450 family 20 subfamily A member 1
218716_x_at,8.58E-11,9.60E-12,-7.366144,15.94736,-1.3906414,MTO1,mitochondrial tRNA translation optimization 1
211112_at,8.62E-11,9.65E-12,7.365209,15.94225,0.5710626,SLC12A4,solute carrier family 12 member 4
1555192_at,8.63E-11,9.66E-12,7.365144,15.94189,0.4981212,ZNF277,zinc finger protein 277
201844_s_at,8.69E-11,9.73E-12,-7.363737,15.9342,-1.3608514,RYBP,RING1 and YY1 binding protein
201196_s_at,8.71E-11,9.76E-12,-7.363243,15.9315,-2.9639567,AMD1,adenosylmethionine decarboxylase 1
202062_s_at,8.72E-11,9.77E-12,-7.363085,15.93063,-2.516637,SEL1L,SEL1L ERAD E3 ligase adaptor subunit
203554_x_at,8.76E-11,9.83E-12,-7.362051,15.92498,-3.6724525,PTTG1,pituitary tumor-transforming 1
201730_s_at,8.78E-11,9.85E-12,-7.361672,15.92291,-1.1627214,TPR,"translocated promoter region, nuclear basket protein"
203502_at,8.85E-11,9.93E-12,-7.360174,15.91471,-1.9860524,BPGM,bisphosphoglycerate mutase
221922_at,8.97E-11,1.01E-11,-7.357756,15.9015,-2.7149822,GPSM2,G-protein signaling modulator 2
208672_s_at,9.05E-11,1.02E-11,-7.35615,15.89272,-0.7790137,SRSF3,serine and arginine rich splicing factor 3
235718_at,9.06E-11,1.02E-11,7.355896,15.89133,0.3385721,SRL,sarcalumenin
224439_x_at,9.11E-11,1.02E-11,-7.354847,15.8856,-1.0862905,RNF7,ring finger protein 7
242021_at,9.12E-11,1.02E-11,7.354462,15.88349,2.0363781,XBP1,X-box binding protein 1
209095_at,9.12E-11,1.02E-11,-7.354458,15.88347,-1.6940677,DLD,dihydrolipoamide dehydrogenase
225411_at,9.13E-11,1.03E-11,-7.354204,15.88209,-1.898738,TMEM87B,transmembrane protein 87B
211864_s_at,9.14E-11,1.03E-11,-7.353974,15.88083,-2.8292382,MYOF,myoferlin
210046_s_at,9.14E-11,1.03E-11,-7.353813,15.87995,-2.4356865,IDH2,"isocitrate dehydrogenase (NADP(+)) 2, mitochondrial"
221586_s_at,9.15E-11,1.03E-11,-7.353638,15.87899,-3.1927729,E2F5,E2F transcription factor 5
202973_x_at,9.16E-11,1.03E-11,7.353399,15.87768,2.250828,FAM13A,family with sequence similarity 13 member A
201251_at,9.16E-11,1.03E-11,-7.353274,15.877,-1.5602239,PKM,"pyruvate kinase, muscle"
233412_x_at,9.18E-11,1.03E-11,7.35298,15.8754,0.841341,,
224768_at,9.34E-11,1.05E-11,-7.349788,15.85796,-1.2462626,IWS1,"IWS1, SUPT6H interacting protein"
209711_at,9.36E-11,1.06E-11,-7.34924,15.85496,-2.0491576,SLC35D1,solute carrier family 35 member D1
202591_s_at,9.36E-11,1.06E-11,-7.349235,15.85493,-1.3973453,SSBP1,single stranded DNA binding protein 1
212239_at,9.38E-11,1.06E-11,7.348755,15.85231,2.1148314,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1
1558527_at,9.39E-11,1.06E-11,7.348525,15.85105,0.8094203,PAXIP1-AS2,PAXIP1 antisense RNA 2
226667_x_at,9.39E-11,1.06E-11,7.34849,15.85087,0.9414,EPN1,epsin 1
202211_at,9.41E-11,1.06E-11,-7.348112,15.8488,-1.6046616,ARFGAP3,ADP ribosylation factor GTPase activating protein 3
244781_x_at,9.47E-11,1.07E-11,7.346853,15.84192,0.6582336,,
241451_s_at,9.49E-11,1.07E-11,7.346435,15.83964,0.4725681,,
202923_s_at,9.54E-11,1.08E-11,-7.345521,15.83465,-1.8080464,GCLC,glutamate-cysteine ligase catalytic subunit
208936_x_at,9.60E-11,1.08E-11,-7.344254,15.82772,-2.6648122,LGALS8,galectin 8
201888_s_at,9.76E-11,1.10E-11,-7.341195,15.81102,-2.2876675,IL13RA1,interleukin 13 receptor subunit alpha 1
207289_at,9.77E-11,1.10E-11,7.340919,15.80951,0.4736606,MMP25,matrix metallopeptidase 25
220037_s_at,9.89E-11,1.12E-11,7.338829,15.7981,1.4081947,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1
208152_s_at,9.91E-11,1.12E-11,-7.338285,15.79513,-1.7889982,DDX21,DEAD-box helicase 21
201837_s_at,1.00E-10,1.14E-11,-7.336032,15.78283,-1.1475591,SUPT7L,SPT7-like STAGA complex gamma subunit
227818_at,1.00E-10,1.14E-11,-7.335963,15.78246,-1.8780918,CEP85,centrosomal protein 85
45297_at,1.00E-10,1.14E-11,7.335889,15.78206,2.9971133,EHD2,EH domain containing 2
218308_at,1.00E-10,1.14E-11,-7.335643,15.78071,-2.9872459,TACC3,transforming acidic coiled-coil containing protein 3
228829_at,1.01E-10,1.14E-11,-7.33473,15.77573,-2.0016595,ATF7,activating transcription factor 7
224802_at,1.01E-10,1.15E-11,-7.333916,15.77128,-2.070946,NDFIP2,Nedd4 family interacting protein 2
205436_s_at,1.02E-10,1.16E-11,-7.332219,15.76203,-2.1827375,H2AFX,H2A histone family member X
235240_at,1.03E-10,1.17E-11,7.331035,15.75556,1.4421,ATXN3,ataxin 3
213879_at,1.04E-10,1.18E-11,7.329689,15.74822,0.7503772,,
209444_at,1.04E-10,1.18E-11,-7.328897,15.7439,-1.554321,RAP1GDS1,Rap1 GTPase-GDP dissociation stimulator 1
218443_s_at,1.05E-10,1.19E-11,-7.32692,15.73311,-1.0291851,DAZAP1,DAZ associated protein 1
210563_x_at,1.05E-10,1.20E-11,-7.32678,15.73235,-2.2480409,CFLAR,CASP8 and FADD like apoptosis regulator
202610_s_at,1.07E-10,1.22E-11,-7.323746,15.7158,-1.3808018,MED14,mediator complex subunit 14
217932_at,1.07E-10,1.22E-11,-7.323328,15.71352,-1.9437296,MRPS7,mitochondrial ribosomal protein S7
205332_at,1.07E-10,1.22E-11,7.323185,15.71274,0.4639738,RCE1,Ras converting CAAX endopeptidase 1
221622_s_at,1.07E-10,1.22E-11,-7.323156,15.71258,-1.7944063,TMEM126B,transmembrane protein 126B
31845_at,1.08E-10,1.23E-11,-7.321712,15.70471,-2.2490222,ELF4,E74 like ETS transcription factor 4
222697_s_at,1.08E-10,1.23E-11,-7.321313,15.70253,-2.0354908,ABHD10,abhydrolase domain containing 10
219212_at,1.08E-10,1.23E-11,-7.321169,15.70175,-2.0161861,HSPA14,heat shock protein family A (Hsp70) member 14
201986_at,1.09E-10,1.24E-11,-7.320726,15.69933,-2.001538,MED13,mediator complex subunit 13
225414_at,1.09E-10,1.24E-11,-7.320652,15.69893,-1.0684053,RNF149,ring finger protein 149
1556683_x_at,1.09E-10,1.24E-11,7.31986,15.69461,1.2142238,,
227874_at,1.11E-10,1.26E-11,7.31718,15.68,3.006791,EMCN,endomucin
205562_at,1.11E-10,1.26E-11,-7.316862,15.67826,-1.8827914,RPP38,ribonuclease P/MRP subunit p38
205633_s_at,1.11E-10,1.27E-11,-7.316491,15.67624,-1.7558915,ALAS1,5'-aminolevulinate synthase 1
1562799_at,1.11E-10,1.27E-11,7.316334,15.67539,0.5129961,LOC100130285,uncharacterized LOC100130285
226187_at,1.12E-10,1.28E-11,-7.314878,15.66745,-2.3944306,CDS1,CDP-diacylglycerol synthase 1
203312_x_at,1.13E-10,1.28E-11,-7.31371,15.66108,-1.0338597,ARF6,ADP ribosylation factor 6
204455_at,1.15E-10,1.31E-11,7.310386,15.64297,5.7923776,DST,dystonin
222585_x_at,1.15E-10,1.31E-11,-7.309659,15.63901,-1.9901316,KRCC1,lysine rich coiled-coil 1
219494_at,1.15E-10,1.31E-11,-7.309622,15.63881,-2.9320823,RAD54B,RAD54 homolog B (S. cerevisiae)
223065_s_at,1.16E-10,1.32E-11,-7.308734,15.63396,-1.420153,STARD3NL,STARD3 N-terminal like
209894_at,1.16E-10,1.33E-11,7.307836,15.62907,3.8525325,LEPROT///LEPR,leptin receptor overlapping transcript///leptin receptor
229281_at,1.19E-10,1.36E-11,7.304062,15.60851,1.2762869,NPAS3,neuronal PAS domain protein 3
218875_s_at,1.19E-10,1.36E-11,-7.303791,15.60704,-2.7093296,FBXO5,F-box protein 5
222787_s_at,1.19E-10,1.36E-11,-7.303191,15.60377,-2.0266714,TMEM106B,transmembrane protein 106B
221222_s_at,1.20E-10,1.37E-11,-7.30159,15.59505,-2.3172586,C1orf56,chromosome 1 open reading frame 56
203328_x_at,1.20E-10,1.38E-11,-7.301361,15.5938,-2.4946058,IDE,insulin degrading enzyme
208649_s_at,1.20E-10,1.38E-11,-7.301203,15.59294,-1.0692455,VCP,valosin containing protein
227984_at,1.21E-10,1.38E-11,7.300205,15.58751,3.3618012,LMF1,lipase maturation factor 1
223568_s_at,1.21E-10,1.39E-11,-7.300013,15.58646,-2.273949,PLPP5,phospholipid phosphatase 5
202713_s_at,1.22E-10,1.39E-11,-7.299315,15.58266,-1.5622481,KIAA0391///PSMA6,KIAA0391///proteasome subunit alpha 6
205246_at,1.22E-10,1.40E-11,-7.298627,15.57892,-2.193173,PEX13,peroxisomal biogenesis factor 13
224581_s_at,1.22E-10,1.40E-11,-7.29837,15.57752,-1.159028,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1
236070_at,1.22E-10,1.40E-11,7.298286,15.57706,0.9930685,C2orf81,chromosome 2 open reading frame 81
221792_at,1.22E-10,1.40E-11,7.297944,15.5752,1.2449996,RAB6B,"RAB6B, member RAS oncogene family"
223077_at,1.23E-10,1.42E-11,-7.296112,15.56523,-1.6987831,TMOD3,tropomodulin 3
203022_at,1.23E-10,1.42E-11,-7.296107,15.5652,-2.7632898,RNASEH2A,ribonuclease H2 subunit A
213453_x_at,1.24E-10,1.42E-11,-7.295442,15.56157,-1.2454655,GAPDH,glyceraldehyde-3-phosphate dehydrogenase
232274_at,1.24E-10,1.42E-11,7.29538,15.56124,1.1681526,CCNL2,cyclin L2
224899_s_at,1.24E-10,1.43E-11,-7.29479,15.55803,-1.2470689,MAGT1,magnesium transporter 1
218110_at,1.25E-10,1.44E-11,7.293504,15.55102,0.7251222,XAB2,XPA binding protein 2
226635_at,1.25E-10,1.44E-11,-7.293306,15.54995,-1.5907099,EBLN3P,"endogenous Bornavirus-like nucleoprotein 3, pseudogene"
221830_at,1.25E-10,1.44E-11,-7.293089,15.54877,-1.7784945,RAP2A,"RAP2A, member of RAS oncogene family"
227282_at,1.27E-10,1.46E-11,7.291076,15.53781,2.5082754,PCDH19,protocadherin 19
240188_at,1.27E-10,1.46E-11,7.290285,15.53351,2.6301482,,
224868_at,1.28E-10,1.48E-11,-7.288535,15.52398,-1.1928394,ZDHHC5,zinc finger DHHC-type containing 5
208846_s_at,1.29E-10,1.49E-11,-7.287149,15.51644,-1.9261546,VDAC3,voltage dependent anion channel 3
213017_at,1.30E-10,1.49E-11,-7.286598,15.51345,-1.8072172,ABHD3,abhydrolase domain containing 3
212003_at,1.30E-10,1.49E-11,-7.286407,15.51241,-1.593727,SZRD1,SUZ RNA binding domain containing 1
217741_s_at,1.30E-10,1.50E-11,-7.285633,15.5082,-1.5506941,ZFAND5,zinc finger AN1-type containing 5
227245_at,1.31E-10,1.50E-11,-7.285207,15.50588,-1.5618794,NAA25,"N(alpha)-acetyltransferase 25, NatB auxiliary subunit"
209863_s_at,1.33E-10,1.53E-11,7.282084,15.48889,4.0699072,TP63,tumor protein p63
224691_at,1.33E-10,1.54E-11,-7.281155,15.48384,-1.0112675,UHMK1,U2AF homology motif (UHM) kinase 1
204715_at,1.34E-10,1.54E-11,-7.280578,15.4807,-1.6482877,PANX1,pannexin 1
201223_s_at,1.34E-10,1.54E-11,-7.280425,15.47987,-1.0248224,RAD23B,"RAD23 homolog B, nucleotide excision repair protein"
203380_x_at,1.34E-10,1.55E-11,7.280295,15.47917,1.312195,SRSF5,serine and arginine rich splicing factor 5
226178_at,1.35E-10,1.56E-11,-7.279104,15.47269,-1.194106,SOCS4,suppressor of cytokine signaling 4
202648_at,1.36E-10,1.57E-11,7.2774,15.46342,0.6592778,TCF3,transcription factor 3
242181_at,1.36E-10,1.57E-11,7.27693,15.46086,2.830203,,
211862_x_at,1.38E-10,1.59E-11,-7.275194,15.45143,-2.8028338,CFLAR,CASP8 and FADD like apoptosis regulator
230265_at,1.38E-10,1.59E-11,-7.274956,15.45013,-1.7588383,,
224804_s_at,1.38E-10,1.59E-11,7.274938,15.45004,1.5253793,FAM219B,family with sequence similarity 219 member B
227124_at,1.39E-10,1.61E-11,-7.273464,15.44202,-2.1083715,SMIM13,small integral membrane protein 13
226851_at,1.39E-10,1.61E-11,-7.273377,15.44155,-1.2573614,LYPLAL1,lysophospholipase like 1
200628_s_at,1.40E-10,1.61E-11,-7.272466,15.4366,-3.0514055,WARS,tryptophanyl-tRNA synthetase
204194_at,1.40E-10,1.62E-11,-7.272315,15.43578,-1.6113823,BACH1,BTB domain and CNC homolog 1
201180_s_at,1.40E-10,1.62E-11,-7.271374,15.43066,-1.1250293,GNAI3,G protein subunit alpha i3
222955_s_at,1.41E-10,1.63E-11,-7.270178,15.42417,-1.5164542,FAM45A///FAM45BP,"family with sequence similarity 45 member A///family with sequence similarity 45, member A pseudogene"
216321_s_at,1.42E-10,1.64E-11,7.26913,15.41847,1.9070842,NR3C1,nuclear receptor subfamily 3 group C member 1
210465_s_at,1.43E-10,1.66E-11,-7.26781,15.41129,-2.1053445,SNAPC3,small nuclear RNA activating complex polypeptide 3
223543_at,1.44E-10,1.67E-11,7.266633,15.4049,1.1271312,PDZD4,PDZ domain containing 4
201050_at,1.44E-10,1.67E-11,-7.266241,15.40277,-1.701904,PLD3,phospholipase D family member 3
212677_s_at,1.45E-10,1.68E-11,7.264939,15.3957,1.8262764,CEP68,centrosomal protein 68
201070_x_at,1.46E-10,1.69E-11,-7.264157,15.39145,-1.4311131,SF3B1,splicing factor 3b subunit 1
210988_s_at,1.46E-10,1.69E-11,-7.263663,15.38877,-2.5536482,PRUNE1,prune exopolyphosphatase
201943_s_at,1.47E-10,1.71E-11,-7.262462,15.38224,-3.4171517,CPD,carboxypeptidase D
219217_at,1.47E-10,1.71E-11,-7.26236,15.38169,-1.5695946,NARS2,"asparaginyl-tRNA synthetase 2, mitochondrial (putative)"
211765_x_at,1.49E-10,1.73E-11,-7.260053,15.36916,-0.780317,PPIA,peptidylprolyl isomerase A
235264_at,1.49E-10,1.73E-11,7.259847,15.36804,1.3479143,HCFC2,host cell factor C2
209408_at,1.50E-10,1.74E-11,-7.259031,15.36361,-4.8127439,KIF2C,kinesin family member 2C
244167_at,1.53E-10,1.77E-11,7.255369,15.34373,0.4015339,,
221965_at,1.53E-10,1.78E-11,-7.255031,15.34189,-2.4604612,,
216843_x_at,1.53E-10,1.78E-11,-7.254672,15.33994,-0.9290416,PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 1"
218984_at,1.53E-10,1.78E-11,-7.254413,15.33853,-2.1012388,PUS7,pseudouridylate synthase 7 (putative)
203127_s_at,1.53E-10,1.79E-11,-7.25424,15.33759,-2.1386549,SPTLC2,serine palmitoyltransferase long chain base subunit 2
211072_x_at,1.55E-10,1.80E-11,-7.252344,15.3273,-0.8648519,TUBA1B,tubulin alpha 1b
212279_at,1.57E-10,1.82E-11,-7.250536,15.31749,-3.9779835,TMEM97,transmembrane protein 97
239478_x_at,1.57E-10,1.83E-11,7.249918,15.31414,0.5295784,GPATCH2L,G-patch domain containing 2 like
244103_at,1.57E-10,1.83E-11,-7.249828,15.31365,-1.1549991,SDE2,SDE2 telomere maintenance homolog
204238_s_at,1.57E-10,1.83E-11,-7.249336,15.31098,-1.8873286,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1
232214_x_at,1.58E-10,1.84E-11,7.248391,15.30585,0.7016979,ZNF554,zinc finger protein 554
224721_at,1.58E-10,1.84E-11,-7.248288,15.30529,-1.4147625,WDR75,WD repeat domain 75
200075_s_at,1.60E-10,1.87E-11,-7.245753,15.29153,-1.3527668,GUK1,guanylate kinase 1
214087_s_at,1.61E-10,1.88E-11,7.245055,15.28775,5.5443453,MYBPC1,"myosin binding protein C, slow type"
201483_s_at,1.61E-10,1.88E-11,-7.244867,15.28673,-1.5802984,SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit"
203403_s_at,1.61E-10,1.88E-11,-7.244742,15.28605,-1.3838725,RNF6,ring finger protein 6
222387_s_at,1.64E-10,1.91E-11,-7.241704,15.26957,-2.9169865,VPS35,VPS35 retromer complex component
217496_s_at,1.66E-10,1.94E-11,-7.239635,15.25835,-2.2797909,IDE,insulin degrading enzyme
